,bitcoin_price,ethereum_price,dogecoin_price,date,bitcoin_volume,ethereum_volume,dogecoin_volume
101,15550.08267449748,525.4334276651467,0.004388745087352081,2020-08-28,29717386140.390446,14403064711.652388,232694848.05092734
102,15635.049136789556,536.3262336255511,0.0044361759714619895,2020-08-29,26157123405.177692,13839446147.413504,249540550.31931165
103,15583.964538051903,542.0762602150442,0.004453566493609101,2020-08-30,24995515588.171406,13073583601.037308,263076225.98737073
104,15877.72419356431,581.1775350236563,0.004471962727644771,2020-08-31,27016352556.971508,17566676402.658394,239749530.64292267
105,15818.403660964254,590.4537993330848,0.00435784772424335,2020-09-01,28564051736.19229,19282811122.846203,249837358.8964886
106,16120.21906440694,644.640246054166,0.004381855159080363,2020-09-02,34194819947.343273,25483639770.43245,254879575.49007207
107,15569.989277804661,599.2574399531976,0.004215472288471799,2020-09-03,35506553860.65813,26345542089.03554,162763201.76657343
108,14059.431609388157,529.0028041741983,0.0038434463408816293,2020-09-04,68124058559.20159,23940606300.130085,191090589.14877978
109,14392.252681341111,532.4840067218322,0.0039767949313247964,2020-09-05,37919340803.92073,14085416868.457771,194751166.79386604
110,13971.265679551281,459.13206147014336,0.003764129633353437,2020-09-06,77462703957.03017,30549444146.359226,190165967.71201837
111,14091.65212823752,484.81929777652863,0.003807711022142145,2020-09-07,39556846645.40585,30106100512.710075,219784572.80358478
112,14228.18003327491,483.3253537832282,0.003882330917277502,2020-09-08,36479033845.27862,20286371272.669346,232593280.91648018
113,14040.81386525487,468.5292613894365,0.0038409233159564875,2020-09-09,66259645724.71284,20523689011.70733,211366919.62262288
114,14055.588057175668,482.5745196622121,0.003817953302884498,2020-09-10,29343287158.976402,18027353874.989437,158603179.4462302
115,14238.04049171352,506.1281456538092,0.0038722833866169605,2020-09-11,106757209524.30862,102904704481.04771,225074694.99973443
116,14248.947380631169,513.3724528171266,0.0038259352517168066,2020-09-12,28553313197.65261,17762877313.631363,207163148.41506094
117,14332.920215939555,532.3312052666473,0.003872869519973936,2020-09-13,27398220374.503822,15741411382.521656,184043579.17654538
118,14185.94353441087,502.25608213969036,0.0038154656690363126,2020-09-14,28920835267.401325,18091201507.79089,182603341.27349046
119,14633.058215087314,516.6316466930434,0.003836338359881677,2020-09-15,32291184592.04986,19387470784.89464,201204517.57682553
120,14785.295619486216,499.8387054442901,0.003889812970086829,2020-09-16,32622786075.85631,16734006687.73398,178774931.89764115
121,15007.200045419366,500.1540028490424,0.003863359849123602,2020-09-17,33514794649.771713,18215810661.28478,212855963.02303436
122,14949.659707495885,531.4888442513321,0.0038494814864109364,2020-09-18,32183420328.90145,22895580967.65035,233215441.1734996
123,14986.969100828124,525.534996757684,0.003813781843289007,2020-09-19,28365774006.95577,13555233535.38794,213938852.94190633
124,15202.091692325936,528.6885088959135,0.0038218946005112264,2020-09-20,25146098573.293636,15150384648.626225,216374092.92317915
125,14975.771628809956,508.5932745888044,0.0037998424893261004,2020-09-21,27641535569.10747,15587637069.151505,226986033.82624954
126,14442.473870939953,472.1569105611765,0.003626119355697403,2020-09-22,32866514174.913765,20528118421.77305,179152164.11686566
127,14669.477788457762,479.2257154919679,0.003688382901872899,2020-09-23,27682725667.54928,16675348741.17293,153102119.48015133
128,14467.04301434187,454.33677171369527,0.0035966248036610787,2020-09-24,28275253547.166718,13923857339.41879,123739509.22446758
129,15202.003136106707,494.361009428278,0.003733710179240022,2020-09-25,30255745720.876637,17303790514.56596,173337001.90706238
130,15201.897951047624,499.9915469708882,0.0038417213157763085,2020-09-26,27209962915.854645,15284500071.657452,190501719.78320345
131,15288.992312550543,504.1613478544563,0.0038445027275975925,2020-09-27,24031232654.37623,15455142624.155056,165258079.97710416
132,15289.654902500295,507.13146176829287,0.0038398438814291587,2020-09-28,25053529378.529957,14165565577.409073,121040807.02190703
133,15046.386324265273,499.52632087573784,0.0037386395395318044,2020-09-29,28014462614.11708,13837961059.675613,152223439.03287435
134,15172.219770653837,503.186461423213,0.003739343519496621,2020-09-30,25632008670.468327,13592040928.128275,164772207.71215436
135,15026.941257511051,501.78118693048435,0.003669308443800797,2020-10-01,25891948687.55698,11215433289.719,158976313.1619344
136,14798.07503218037,491.7820878121433,0.0036620636034389187,2020-10-02,29086264688.367706,16479714332.831408,174400199.49819797
137,14758.058487764296,482.8482847871633,0.0036063999122003384,2020-10-03,29674373926.630386,17021828933.389925,191927580.52122647
138,14721.739973884509,482.9598076128866,0.003612973783187815,2020-10-04,22389487020.621597,12469458164.752531,177536004.10495034
139,14880.996547660481,491.52706795100255,0.003677409425105407,2020-10-05,22353722224.493515,12418642080.904129,143826543.147602
140,14995.641703898393,491.6636182836136,0.0036367664155743853,2020-10-06,24823894792.44911,12910709465.937756,196332741.46139956
141,14922.720489819105,479.25117069890416,0.0036674168355173456,2020-10-07,27323819158.4807,14465470257.720778,164310989.14454883
142,14950.620023015254,478.4822641948378,0.0036226800096621535,2020-10-08,24136330889.882664,11272779126.157915,177622086.2640862
143,15179.552484280825,488.00176697764863,0.0036155987829518776,2020-10-09,27557911754.653755,13008028039.5959,150959714.7264765
144,15277.99752134749,504.5220824333481,0.003675805585304659,2020-10-10,26590447422.826427,15607289621.520699,141441483.38462973
145,15586.353252620582,511.6097158563549,0.0036677386073693022,2020-10-11,26924223858.900055,14740436147.458075,136549289.60651675
146,15741.309282326998,518.2978769358791,0.003692902140072442,2020-10-12,22509887874.073074,11072745332.16293,146370649.33246684
147,16014.366731403732,537.2566753526403,0.003717900799695628,2020-10-13,29075585566.590656,17284698653.655487,136774357.1388674
148,15949.117997794494,532.0391862958566,0.003681312420128991,2020-10-14,27297258037.09322,13597440517.74335,114427328.96314922
149,16018.56106109876,531.155631130139,0.0037103622560747973,2020-10-15,28633738851.45849,14950112459.32081,129439130.763444
150,16218.166736926312,532.1018789633831,0.0036555671976119205,2020-10-16,28937947086.950027,14327734630.189545,117925706.98011336
151,15985.169465867524,516.8629648927518,0.0036798489570184006,2020-10-17,28861325126.04362,13240461989.640722,161542853.59381315
152,16051.143690259125,520.6192537617145,0.0036643314506598777,2020-10-18,22102699063.843937,11421097272.944942,183269443.38744742
153,16207.184191427012,532.9826903688385,0.003664823607461863,2020-10-19,21950651451.07938,10612811428.37266,104994176.31138083
154,16664.990834619053,538.3432051571731,0.0036903873789841633,2020-10-20,25696930971.877174,12755321300.683897,126436980.53090523
155,16898.98194527934,522.5303351881557,0.0036896907182509403,2020-10-21,30412942572.95962,10631511618.17614,84037368.09863292
156,18028.49041014364,550.6720223018365,0.003691444946165608,2020-10-22,41267716575.20346,17918687374.03377,58472152.22475329
157,18173.75979395341,579.8321638445077,0.0037256664026886145,2020-10-23,35181091949.40712,17161211360.926867,63139000.47139852
158,18109.087765616016,572.7548134441113,0.0037078106490402193,2020-10-24,29948007152.69093,15647945211.262514,65197267.28114873
159,18358.385703799973,577.0547579821089,0.003694334577177755,2020-10-25,27038533865.15117,13074633548.06142,64981813.344427705
160,18267.984677221906,569.805504365319,0.003721702199052017,2020-10-26,26653701149.3912,11910169251.74029,78492841.70990717
161,18343.804297118768,552.5039345394566,0.003755099720639676,2020-10-27,30207323224.18779,21042859544.60532,144486108.02474657
162,19169.149286816653,566.4751863507553,0.003756953986746845,2020-10-28,33576806483.10339,14577668079.792986,103513731.7569198
163,18843.621516470135,551.6718940448944,0.003673704611433463,2020-10-29,38055884737.750275,16048096407.779764,105809412.18575002
164,19097.52198947988,549.0424000596686,0.003674081070700083,2020-10-30,32479495484.222237,14625397830.367313,94440036.00531605
165,19259.04001826449,544.7445031389294,0.0036846952194697254,2020-10-31,33408401642.48009,15078663303.18867,85267483.98837909
166,19602.5646380567,548.9326079012618,0.0036461808569404138,2020-11-01,32282271715.63957,12817412680.095352,84296770.37917605
167,19582.11149390074,563.6649954628397,0.003674896240308907,2020-11-02,28219131199.49909,12352874431.741173,76143931.34344661
168,19220.80822399799,544.1965333549414,0.003579566014460595,2020-11-03,32082286784.142593,12039489434.484268,78714150.4673041
169,19449.01902288237,539.2662409279799,0.0035028119205050582,2020-11-04,31422747854.418377,13235275196.186104,95452387.29425123
170,19648.485042240874,559.6142038876328,0.0035121829632783676,2020-11-05,36027906074.42934,16226444941.555492,97510724.4437386
171,21418.804152193243,572.7824512158987,0.003656550744699227,2020-11-06,50007710715.781265,18737609034.060043,96601419.61992556
172,21422.3089903465,626.4143495656391,0.003799139321631376,2020-11-07,47566253903.48088,22408857431.88556,124569451.867081
173,20416.7245032918,599.9150540724419,0.003681728554189305,2020-11-08,41843283615.4249,20869035959.15742,95536188.91187537
174,21263.812575117838,624.835920783706,0.0036793717703402437,2020-11-09,33045742649.064915,15306770296.982204,63267055.333140075
175,21082.415040368352,611.8387160349433,0.0036751686049467246,2020-11-10,40557831387.85573,16546748275.275509,74474288.02355897
176,20983.77984676828,617.7775477940773,0.003797291088087855,2020-11-11,30103216376.44321,10813015018.913502,85846714.45110624
177,21535.533579583112,635.8709120281717,0.003804873485499738,2020-11-12,32935154286.881493,15728485278.14568,75774692.73030147
178,22467.847654768586,638.4672704005078,0.003849308723649715,2020-11-13,38679331254.61093,15327727333.590055,58696737.788264595
179,22457.027729410176,654.6807332841296,0.003903761556021663,2020-11-14,34147812113.665573,14874813383.72017,67537008.28380224
180,22138.945895465724,636.454810886812,0.0037870311726252376,2020-11-15,30393199613.360485,13444508049.037876,67631205.95482658
181,21931.16424794827,616.3171223313472,0.0038147457577053304,2020-11-16,26321658651.219494,12275090565.875929,59867676.576054655
182,22833.881405624725,630.2884192430002,0.003955711508343541,2020-11-17,33615239228.64363,13490162301.156776,89165771.95036417
183,24189.860544070318,660.7993622429079,0.0040352462054152,2020-11-18,43266448348.19037,17176821595.18286,91213953.98726843
184,24412.69345516133,656.4494020011285,0.0039980356654481415,2020-11-19,54890912832.07863,21073120933.117107,86174665.65450284
185,24510.844689450307,648.2917246380539,0.003995228622413556,2020-11-20,42071742404.01114,15075674987.72094,103057867.17835113
186,25509.142205449836,696.7085135357285,0.004093710648100672,2020-11-21,39342821311.02792,21317164983.48172,111642457.45548908
187,25592.281790511246,751.5503657813377,0.004806527701289673,2020-11-22,42725921121.81242,23649333126.755283,253675120.26200485
188,25147.63527560258,766.4493813615751,0.0045765892475006795,2020-11-23,45138751445.29125,28446653888.88235,213619218.15538865
189,25158.868519706884,833.4907621998585,0.0049194408708346845,2020-11-24,45752448025.20654,31336262697.052856,181616248.4357794
190,25918.653229114836,818.1797178259395,0.005639213132972765,2020-11-25,67105533413.42812,27103610365.911205,372108626.47024596
191,25465.747391868175,771.6807199439816,0.005059184995495017,2020-11-26,43652318160.41213,20612062528.29872,256130928.1837426
192,23290.564969315597,704.5961959817699,0.004415023085108089,2020-11-27,66236194879.33333,35325251467.954544,237977647.68643457
193,23208.190202250342,700.7745610485825,0.004443125336948595,2020-11-28,41541635938.89503,19923894965.608265,153856017.60953084
194,23991.75499997278,727.6376576650653,0.004622883180456098,2020-11-29,33175074866.941093,13049270655.36352,131935870.7220257
195,24552.677554641075,776.6491182160773,0.004661283133516359,2020-11-30,32350063193.949776,18408642297.44421,113575102.6385414
196,26646.221722474285,831.9691347050734,0.004838423647495412,2020-12-01,49136814649.58784,25561523805.62798,135607637.00615078
197,25545.14386953306,798.602758141889,0.004549625658041397,2020-12-02,52309190170.80697,31908618744.091797,148276248.6914061
198,25908.28748136241,807.6083108972493,0.004558895674695334,2020-12-03,39011480078.5261,20014903889.657383,113387223.09846908
199,26127.21232128849,828.808745062425,0.004598443772254017,2020-12-04,32724350638.859062,16467368343.697168,107364629.43332894
200,25200.654141918716,769.2906971346149,0.004456388508784795,2020-12-05,35515470176.40494,19294791356.24461,99607611.79756232
201,25776.93825176129,802.5961851204312,0.004572050568275265,2020-12-06,31425734077.11005,15844268179.259544,95839716.27021717
202,26001.180277775962,809.7752329187103,0.00455760097067295,2020-12-07,29373688602.14482,15407809334.926758,87413197.8509987
203,25880.95109414958,798.566630332695,0.004499806677406298,2020-12-08,29703585325.73307,13495194908.162573,90266434.81837592
204,24753.524551139584,748.3217784618937,0.0042985035897757165,2020-12-09,36178863324.34775,18226669134.70796,98519730.01843166
205,24978.79941141286,772.1640866060071,0.004244814435549392,2020-12-10,40104366609.162315,18869372292.749603,100748986.13261402
206,24264.614355104775,744.8336305499281,0.004141256671585639,2020-12-11,32011674467.014557,15402959047.615736,86164683.5460093
207,23968.708616248005,724.6917529704323,0.004087249766074911,2020-12-12,34616663196.94651,15044062858.244926,95695030.80055651
208,24962.958642220598,754.3916671376736,0.004204562287510646,2020-12-13,29093178339.168037,12624540686.409567,88225809.60928223
209,25363.973092836102,781.8321823060484,0.004322122360987486,2020-12-14,31190648660.033157,12029484993.296543,85234690.60010134
210,25560.677211587506,777.0960704453637,0.004279811172900573,2020-12-15,28716686003.23162,10344488397.194817,81527273.85655083
211,25716.555287062278,779.5639761970674,0.004255835128104037,2020-12-16,31990685128.514122,13446265501.746471,87367711.45286326
212,28157.903021941846,840.0242527486279,0.004522147123938705,2020-12-17,51596747076.07536,19524420391.122517,96163731.69572294
213,29938.35271586993,845.503124098534,0.004891821381238317,2020-12-18,79676345836.79388,25899699385.4017,236730515.23968172
214,30328.038491889838,858.4255103503708,0.005042280637269435,2020-12-19,48534405717.567986,21659825788.09415,168592345.00468376
215,31303.029766948344,864.8508968171874,0.005148344140930543,2020-12-20,46242523153.60646,19287441600.15556,165453714.824898
216,30991.7344650446,842.7342572544849,0.00608282022186783,2020-12-21,43364857337.38637,16927309991.286827,575372129.7533966
217,30138.688557635072,805.4584633115007,0.0063360479255727764,2020-12-22,50699671556.916306,19216734718.593822,768862669.2996504
218,31546.423116825965,841.8370679492726,0.006011049691501175,2020-12-23,51352072395.7075,15310556405.037216,313151783.3392332
219,30749.503240449227,775.6712404352287,0.005048139126189232,2020-12-24,56619706183.57492,22158094249.22929,245365995.88033858
220,31277.97058984083,806.7929419024359,0.006038414490535363,2020-12-25,48478127805.54892,19920867986.090675,240804183.76725796
221,32464.340574783564,824.3450257074893,0.006038872345183625,2020-12-26,48191490855.91848,17272142295.320927,203125951.49378577
222,34839.54250535187,837.8796640614854,0.005942596617220414,2020-12-27,55260794040.74481,19265250408.909954,212630752.93241397
223,34730.691924076404,906.4889164705928,0.005980501564011005,2020-12-28,74467306495.2917,32493678796.59486,217188209.23101258
224,35756.11171477623,966.1685639223845,0.006068625201187435,2020-12-29,55609386378.28267,29931955671.231304,174897790.08930415
225,36036.36525259337,966.5804164126855,0.005903778812419799,2020-12-30,50040261585.125206,22562268955.69493,180022633.74664867
226,37501.71140308149,979.0582730567177,0.006055636400089102,2020-12-31,56363376210.448204,17288132193.092754,180644605.0993559
227,37695.73911032242,959.3518715018406,0.006111079263759717,2021-01-01,56504498984.718994,23595036531.92796,165695647.31354678
228,38153.36201051487,949.0820201844965,0.007198922686020593,2021-01-02,44311519926.819405,17994061525.439888,317952543.890805
229,41808.14784219553,1010.8882304853319,0.013782406552642472,2021-01-03,74446876618.09393,26573694838.003258,4051842082.4822187
230,42827.546342729445,1254.6649012443368,0.01308157893646326,2021-01-04,232111654711.55664,182823550888.13773,2991775773.9135437
231,41084.05150147148,1337.054837202659,0.0125039118942176,2021-01-05,97323901987.19669,81195599778.45961,1614956927.1375544
232,43893.075800116174,1420.9698545764004,0.012674041898841136,2021-01-06,86828098630.98943,60720292903.33554,828218720.0312773
233,47254.59233968015,1546.3114025762152,0.013387480269110517,2021-01-07,90875745791.6337,61268826847.077034,895256725.499069
234,50887.48727127299,1582.0308208944732,0.012579759981087022,2021-01-08,101194379061.31754,55385725163.46519,650897680.8326029
235,52555.57125134065,1575.7024925068356,0.01273226929161277,2021-01-09,106675018768.22263,61976674489.011246,545884779.5084684
236,51928.525066074835,1653.3244597990392,0.013169435338296084,2021-01-10,72064197962.67224,44911241838.715096,622940927.2516235
237,49731.87973922607,1641.9296988133622,0.01279770833933975,2021-01-11,95041176631.69922,57688744622.12389,558205116.326129
238,46280.348469452896,1418.0148226552485,0.011490608253889712,2021-01-12,144915567172.69485,87069916025.07741,728871927.8353723
239,43666.75985755852,1345.0726788162112,0.010379581990383841,2021-01-13,88719837228.2364,48244052444.20792,441872100.31793505
240,48355.29395751802,1461.4196758307653,0.011167494546561562,2021-01-14,84274399660.6304,41526298765.91205,360539954.77883977
241,50453.316463224844,1564.9524179640016,0.012174863561772057,2021-01-15,73970005783.48909,44161067710.087524,611611961.802688
242,47759.325844518855,1521.3649242650233,0.012107998670481936,2021-01-16,82374796424.30043,51279508312.479515,576046055.8916994
243,47065.72350083888,1602.7941552140169,0.012027736286373351,2021-01-17,71471304838.39885,49692344978.936615,465531490.1834943
244,46560.72405926466,1599.2447271354608,0.01174360244441299,2021-01-18,65995554046.6583,46191948597.73164,431078751.6741694
245,47630.79057499501,1634.7152068623338,0.011924303273949792,2021-01-19,60872184418.495255,40091477325.22068,380671993.73566866
246,46805.15404468647,1793.5031195962254,0.011736050668094052,2021-01-20,67070132412.511246,67767391717.62202,422284284.8622369
247,45877.07789336851,1786.5488301316582,0.01166179424417433,2021-01-21,75294012417.06407,67062281218.13798,404442829.12848955
248,39838.603349835466,1447.1017434605578,0.010516234066201858,2021-01-22,89455793196.65967,63995130817.30138,382946371.2667628
249,42710.54948634914,1602.632913665773,0.01103707923033734,2021-01-23,90130345581.75366,63055771245.13366,380754185.488354
250,41557.41924554412,1595.4962445755834,0.011112080473623108,2021-01-24,56469896315.24279,39881575987.13004,342648419.2473001
251,41824.348433881656,1804.6396258003012,0.011312249886624276,2021-01-25,55479639691.61459,51725879920.39575,330816044.7111153
252,41971.0411764485,1715.6807735264147,0.010855438606865105,2021-01-26,65351737142.56504,57202156382.40406,306295563.99309653
253,42030.856019858395,1748.2487938034362,0.010677225703830498,2021-01-27,62551585809.376526,52073984652.63544,273177031.07638687
254,39796.8691345832,1638.0441359778363,0.009720780178034858,2021-01-28,67336905549.18709,50655215535.38482,289433942.3324371
255,43180.28324913291,1731.955425658208,0.04254709476319965,2021-01-29,66573648474.285545,42581419354.79643,19474511335.099613
256,44688.327104595075,1806.1820095654537,0.06196085122629928,2021-01-30,127543205738.91586,64714086279.33542,28469175479.26738
257,44752.05524400904,1795.9006298789814,0.03731630704528755,2021-01-31,68046651031.58543,38709651072.073456,9706475616.28616
258,43382.62041287536,1728.0307716570549,0.049843156340842215,2021-02-01,55747190275.75267,32437859573.785275,10175072894.86968
259,43754.26420804666,1792.639748972974,0.045300123449252154,2021-02-02,64531022886.61774,37386224530.66191,6098988634.463786
260,46646.363995998116,1990.4505340407427,0.041568809181728644,2021-02-03,66685561633.75711,56460986136.166016,3213448802.582594
261,49127.97869368447,2176.3495841390277,0.04897637698698028,2021-02-04,65201537321.70924,55296228487.177025,3533497258.382905
262,48432.594996520886,2088.7727242907895,0.07142045791670751,2021-02-05,71688633233.41388,56130950593.582504,15793794002.358759
263,49508.69819894691,2246.784809947519,0.061302767265922015,2021-02-06,61803114123.02946,50993273257.56629,6722424140.97508
264,51165.04896782888,2193.4884630686383,0.07538841723067342,2021-02-07,74347872374.54788,47905320687.04332,7398443390.006135
265,50572.65902653038,2094.3904737771322,0.1029919595392263,2021-02-08,70067072636.2412,50580787127.067924,17962792072.089996
266,60067.86977182561,2271.306476806877,0.1027693755544768,2021-02-09,112844559432.50528,59072891166.94792,14040101395.965937
267,60163.03452561763,2285.2739694579204,0.09039656672257047,2021-02-10,101838134846.39923,54420806859.49727,7984826921.746474
268,58075.38042424607,2252.0750391961255,0.09451225522582757,2021-02-11,90644721503.356,52525914453.32459,8163187134.229414
269,61688.99800352598,2299.6752973556536,0.08999291162103086,2021-02-12,85390331177.47458,43694842833.52287,4357048508.028175
270,61108.63601429679,2372.9835322479216,0.08954074656034798,2021-02-13,79832698691.06729,46533519463.389404,4573288671.357719
271,60523.75495085649,2334.809836340033,0.08622357265923022,2021-02-14,71317019279.574,42941881175.47732,2933332527.7810836
272,62598.67904629116,2324.8556802933367,0.0798896922130026,2021-02-15,74357213498.31291,38922160820.23142,4273377443.1256275
273,61515.16471682282,2280.4661661809205,0.07309082670407935,2021-02-16,78420642282.52536,48353934967.686806,5191650940.367317
274,63630.00118132838,2302.117578325246,0.06988682831876254,2021-02-17,82889009363.14252,42944190993.379166,3511765186.2572575
275,67230.09658266055,2379.5427516108316,0.06336170567978776,2021-02-18,88291281851.89001,43298567496.51134,2913836418.645878
276,66587.50391700758,2495.2025106146107,0.07746778417918461,2021-02-19,75280090740.52325,44792276994.54378,5999077095.444437
277,71205.49734942874,2503.15078841589,0.0705194110621017,2021-02-20,90720754108.39218,44214443508.057,3873362806.767148
278,71645.26040006269,2451.8597577884066,0.07006568609036717,2021-02-21,98299425703.32977,57132999014.07177,4247732209.800405
279,73101.37847350698,2461.6184800922288,0.07178139865798096,2021-02-22,77606374961.5275,41923710803.53448,3452915619.08153
280,68743.21995105452,2259.754342820665,0.06760437954166179,2021-02-23,128276571721.80234,67970940464.354454,4332096277.91021
281,61562.818160148236,1977.3230526774164,0.06005530096245017,2021-02-24,147534638747.27722,79292396571.94759,2992490557.742759
282,62497.4621770657,2041.556804095729,0.07153954617395136,2021-02-25,91698253657.66391,50541958291.51761,5515697143.872449
283,59713.39201671475,1866.474658367613,0.06381028930087834,2021-02-26,76693341565.31046,40326959946.934074,3138578430.074364
284,60412.23942444592,1883.0220971537926,0.06559344881691147,2021-02-27,96497127365.72633,47604197763.83447,2417285979.467497
285,60544.660538342294,1920.8396384837476,0.06601201770911849,2021-02-28,66172017543.68034,36624445404.46643,1918411215.1950324
286,57989.3405727456,1826.4507402575719,0.06220023743957243,2021-03-01,76957247678.59296,45666329028.19668,2033414871.9022977
287,64072.273753335525,2021.5582460693297,0.06565941292008949,2021-03-02,81357177819.74408,40684690811.940025,2126504075.4292839
288,62022.16026344099,1913.2169975062297,0.0646231924586594,2021-03-03,68370161838.11994,37124370909.85149,1820544407.2564952
289,65189.84128402211,2035.7410515140207,0.06541562683549115,2021-03-04,76319343742.09874,39121549057.43268,1590252480.6846008
290,63172.75283672989,2004.9609802964158,0.06500795101350727,2021-03-05,78758863899.78935,38696789581.747475,1734276488.9813328
291,63867.07659109435,2002.2589128962404,0.06494747293480584,2021-03-06,73593530187.69884,37126992135.644844,1767373760.891596
292,63772.82599634735,2162.121754856503,0.0661965566855058,2021-03-07,53962739873.9072,40453684437.8674,2031000786.192542
293,66542.71588378567,2240.1706882578283,0.06723396485061647,2021-03-08,59842461744.92433,38147449732.83263,1315330831.768923
294,68340.80625921849,2399.542507935811,0.08055935367427396,2021-03-09,69960776448.32965,46166986461.31519,4737393804.811611
295,70883.3493362877,2423.307373592215,0.07501620945588242,2021-03-10,74405441521.24487,40378146449.02459,3279100365.741436
296,72465.63801259632,2331.390326519715,0.0726945785864272,2021-03-11,82219124395.61922,41066474823.23504,2169307010.2089276
297,74215.29607278862,2345.1124885383088,0.07185326227263643,2021-03-12,82969200247.13083,40142968473.68785,1785431464.869364
298,73916.28017240278,2282.3400455034607,0.07102520325659871,2021-03-13,77307191877.08023,36648375068.44555,1739045073.028422
299,79021.55553099942,2484.400199154104,0.0798109734664158,2021-03-14,86776840786.0044,42253744725.90565,2460185455.3251057
300,76559.07032209753,2403.9573371031893,0.07578487399906748,2021-03-15,61969838458.14919,33983343279.289658,3554426604.543213
301,72043.61975950567,2311.7018802614134,0.07341752569774124,2021-03-16,91136143616.0362,42528945517.39888,2250050565.242352
302,73375.75646079695,2335.0910102328307,0.07575670217241294,2021-03-17,81625683959.06303,39621145356.082985,1874655201.200208
303,75553.62248073074,2341.2560602288236,0.07472631889621899,2021-03-18,81126972435.71834,39361034657.779236,1267367632.7673087
304,74699.05630703822,2295.765085806632,0.0743394777508787,2021-03-19,75298218773.43024,38240118758.00122,1276995020.4139767
305,75269.17644640652,2348.3245390284383,0.07552273464660866,2021-03-20,67134149776.55305,35339870544.21902,1398162443.8988953
306,75440.91062035748,2349.2642916096825,0.07644788044740793,2021-03-21,70495127437.78186,38117707260.77857,1461147916.7383113
307,74555.31536283584,2318.4644109255955,0.07430751074342266,2021-03-22,72082702476.49406,37850013626.454956,1227425015.7818978
308,70220.12005877281,2178.6537189535547,0.07182111585543888,2021-03-23,80076457274.87627,40523675905.480606,1157342596.5514393
309,71813.32869375462,2202.174336093167,0.07073648131025215,2021-03-24,79442003378.21812,37836010890.932526,1309843715.107074
310,69192.38072349108,2083.583814365971,0.06823295425630109,2021-03-25,96199416442.01324,50604843448.218765,1374482220.0181506
311,67715.29698403423,2090.4476093273147,0.06718223627542437,2021-03-26,83499009517.26576,34669794165.53073,1619513511.55751
312,72108.38566581682,2227.9447990144704,0.07053672857674445,2021-03-27,72644886740.88466,32500397201.83854,1093477851.8740594
313,73155.70997374387,2245.595494885377,0.07178632234088198,2021-03-28,61957240485.98787,27670842174.182114,1333313721.3828597
314,72968.25821077937,2211.3714280510853,0.07122809936586921,2021-03-29,64572293547.50391,26000752038.487133,1091494058.4447951
315,75460.14417124532,2380.027256959386,0.07187624202034988,2021-03-30,75135588571.50002,42711177731.13615,1222164596.4480553
316,77111.34632893513,2418.799031321815,0.07182798569623554,2021-03-31,68855776035.86244,37454895655.70315,1500054915.7902918
317,77443.71866877718,2523.189766360195,0.07160333587858908,2021-04-01,75703686003.03023,38135066702.74533,1372426167.7864852
318,77197.14865078536,2586.9331142941346,0.08086218900492072,2021-04-02,71314906576.73541,42111999063.93632,7818955214.980549
319,77598.26047030644,2803.970730422356,0.076030768084471,2021-04-03,68617694049.33347,46600539865.985794,3216793652.2423983
320,74970.98357874474,2649.674896211352,0.07382832987172061,2021-04-04,68411328540.06041,45819082045.357315,1914656145.7578657
321,76431.30100996967,2727.267725091291,0.0759965111871159,2021-04-05,60585512118.45957,35201023612.408104,1711376779.5169864
322,76660.76876506246,2739.352863746344,0.07810844220709934,2021-04-06,71389624349.37927,40307383805.54317,2379476374.9513035
323,75759.64692387173,2759.7285835492266,0.08433268926256145,2021-04-07,80242327380.94719,43569293729.32403,3887899874.610991
324,73715.60464595922,2612.109451931322,0.0774275044405256,2021-04-08,88795314855.56401,52007185373.31182,3909697168.6700025
325,75823.51154306052,2717.8820873621003,0.08054290384650303,2021-04-09,63612379589.17212,35447108252.001976,1637583297.9461706
326,76277.3040601805,2714.7128794203218,0.08071851221829611,2021-04-10,60180389089.190506,32892381254.442856,1620138722.8831675
327,78688.34496097558,2811.183442498459,0.08380943151160744,2021-04-11,81061357295.94441,42300651847.22663,1958516805.730972
328,78672.84977460888,2818.9115915956136,0.09789683388819696,2021-04-12,61367241237.49534,33258876136.031883,8649159093.775007
329,78520.82145610114,2807.9808265802535,0.09311010817056327,2021-04-13,73387812748.71075,38134195955.16883,3819905477.0875235
330,83103.807050324,3012.1064969413287,0.1225819434640275,2021-04-14,94105302870.77809,46744410947.23884,9636922887.245111
331,81293.58346350474,3144.8008128453903,0.15550827759144964,2021-04-15,103750346301.48619,56111907538.058784,25357648263.671745
332,81506.07632043073,3243.4431912152168,0.23203358328347545,2021-04-16,78043028833.02437,47870176748.08342,22802503780.88672
333,79464.16611975053,3132.9042223165134,0.48347373837401986,2021-04-17,111462332790.24136,56832689641.44375,65849161458.01199
334,77933.62742235944,3032.4114207338343,0.36864415694643404,2021-04-18,82503507821.67249,46065653669.003975,39179495146.38945
335,72894.35308215141,2908.266912871613,0.4145233071203621,2021-04-19,132175721344.56,80148030091.49117,30767089242.82157
336,71750.13956407826,2791.6976930393353,0.527182960166283,2021-04-20,85187053961.74818,51938868342.89712,39721694835.4877
337,72862.77382593605,3009.0631174946766,0.4216512534928884,2021-04-21,88228905609.07748,57917761726.55295,36581169579.266945
338,69859.12907933258,3059.799258002041,0.3975920450674056,2021-04-22,72341129650.78761,56370512833.39609,14497293073.881214
